amtsave,brand,breadcrumbs,country,desc,discount,domain,gallery,image,insertedon,list_price,model,name,other_sellers,payment_methods_supported,productcode,selling_price,specifications,type,uniq_id,url,weight
0,Harper Collins Publishers India,Books | Literature & Fiction | Romance | Dr. Forget-Me-Not,IN,"{""Description""=>{""Brand""=>""Harper Collins Publishers India"", ""Product Code""=>""9789351069737_225808"", ""ISBN-13""=>""9789351069737"", ""ISBN-10""=>""9351069737"", ""Authored By""=>""Marie Ferrarella"", ""Publication Year""=>""2016"", ""Publisher Name""=>""Harper Collins India"", ""No. Of Pages""=>""224"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Imprint""=>""Mills & Boon""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9789351069737_225808/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,150,5789,Dr. Forget-Me-Not,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",48755171,150,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2016"", ""publisher_name""=>""Harper Collins India"", ""imprint""=>""Mills & Boon""}}",Bestseller Books,3cd35d04c60227fafba234f4b79ad6be,https://paytm.com/shop/p/dr-forget-me-not-9789351069737_225808,500
65,Random House Children,Books | Literature & Fiction | Short Stories | Dragons At Crumbling Castle,IN,"{""Description""=>{""Brand""=>""Random House Children"", ""Product Code""=>""9780552572804_27296"", ""ISBN-13""=>""9780552572804"", ""ISBN-10""=>""552572802"", ""Authored By""=>""Terry Pratchett"", ""Language""=>""English"", ""Publication Year""=>""2015"", ""Publisher Name""=>""Random House Children"", ""No. Of Pages""=>""352"", ""Weight""=>""395 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",20%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780552572804_27296/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,325,298940,Dragons At Crumbling Castle,"[{""name"":""Starmark "",""id"":20822,""offer_text"":null,""offer_price"":293,""totalScore"":-293,""product_id"":20485977,""url"":""https://catalog.paytm.com/v1/p/dragons-at-crumbling-castle-9780552572804_20822"",""seourl"":""https://catalog.paytm.com/v1/p/dragons-at-crumbling-castle-9780552572804_20822"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",16468565,260,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2015"", ""publisher_name""=>""Random House Children""}}",Bestseller Books,146e32e920235fcbd2751a33a2cbec4d,https://paytm.com/shop/p/dragons-at-crumbling-castle-9780552572804_27296,395
111,Pan Macmillan UK,Books | Literature & Fiction | Literature | Dark,IN,"{""Description""=>{""Brand""=>""Pan Macmillan UK"", ""Product Code""=>""9780330522076_44120"", ""ISBN-13""=>""9780330522076"", ""ISBN-10""=>""033052206X"", ""Authored By""=>""Neal Asher"", ""Language""=>""English"", ""Publication Year""=>""2010"", ""Publisher Name""=>""Pan Macmillan U.K"", ""No. Of Pages""=>""438"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780330522076_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,809,126178,Dark,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13614008,698,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2010"", ""publisher_name""=>""Pan Macmillan UK""}}",Bestseller Books,38458e715497fb949e2faa4ffe001b99,https://paytm.com/shop/p/dark-9780330522076_44120,500
87,Simon & Schuster,Books | Literature & Fiction | General | Museum Of Exaordinary Thing,IN,"{""Description""=>{""Brand""=>""Simon & Schuster"", ""Product Code""=>""9781471112157_23843"", ""ISBN-13""=>""9781471112157"", ""ISBN-10""=>""1471112152"", ""Authored By""=>""Alice Hoffman "", ""Language""=>""English"", ""Publication Year""=>""2015"", ""Publisher Name""=>""Simon & Schuster"", ""No. Of Pages""=>""384"", ""Weight""=>""460 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",25%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781471112157_23843/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,350,4226,Museum Of Exaordinary Thing,"[{""name"":""Book Place"",""id"":191287,""offer_text"":null,""offer_price"":273,""totalScore"":-273,""product_id"":38796245,""url"":""https://catalog.paytm.com/v1/p/museum-of-exaordinary-thing-9781471112157_191287"",""seourl"":""https://catalog.paytm.com/v1/p/museum-of-exaordinary-thing-9781471112157_191287"",""exist"":true,""applied"":false},{""name"":""comma365 "",""id"":21057,""offer_text"":null,""offer_price"":280,""totalScore"":-280,""product_id"":30215338,""url"":""https://catalog.paytm.com/v1/p/museum-of-exaordinary-thing-9781471112157_21057"",""seourl"":""https://catalog.paytm.com/v1/p/museum-of-exaordinary-thing-9781471112157_21057"",""exist"":true,""applied"":false},{""name"":""Prism Books Pvt Ltd"",""id"":27858,""offer_text"":null,""offer_price"":280,""totalScore"":-280,""product_id"":11192459,""url"":""https://catalog.paytm.com/v1/p/museum-of-exaordinary-thing-9781471112157_27858"",""seourl"":""https://catalog.paytm.com/v1/p/museum-of-exaordinary-thing-9781471112157_27858"",""exist"":true,""applied"":false},{""name"":""R.SONS BOOK DISTRIBUTORS"",""id"":154876,""offer_text"":null,""offer_price"":325,""totalScore"":-325,""product_id"":32877171,""url"":""https://catalog.paytm.com/v1/p/museum-of-exaordinary-thing-9781471112157_154876"",""seourl"":""https://catalog.paytm.com/v1/p/museum-of-exaordinary-thing-9781471112157_154876"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",10849970,263,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2015"", ""publisher_name""=>""Simon & Schuster""}}",Bestseller Books,27eef4123ad2723c2344854fa055ab34,https://paytm.com/shop/p/museum-of-exaordinary-thing-9781471112157_23843,500
387,Simon & Schuster,Books | Literature & Fiction | Others | Unintended Consequences: How War in Iraq Strengthened America's Enemies,IN,"{""Description""=>{""Brand""=>""Simon & Schuster"", ""Product Code""=>""9781416562252_61036"", ""Author""=>""Peter W. Galbraith"", ""Publisher""=>""Simon & Schuster"", ""Publication Year""=>""2008"", ""Number Of Pages""=>""203"", ""ISBN-10""=>""1416562257"", ""Binding""=>""Hardcover"", ""Languages""=>""English"", ""ISBN 13""=>""9781416562252""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",25%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781416562252_61036/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,1548,4226,Unintended Consequences: How War In Iraq Strengthened America'S Enemies,"[{""name"":""NAVIN BOOK SERVICE"",""id"":42947,""offer_text"":null,""offer_price"":1509,""totalScore"":-1509,""product_id"":8599508,""url"":""https://catalog.paytm.com/v1/p/unintended-consequences-how-war-in-iraq-strengthened-america-s-enemies-9781416562252_42947"",""seourl"":""https://catalog.paytm.com/v1/p/unintended-consequences-how-war-in-iraq-strengthened-america-s-enemies-9781416562252_42947"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",12157619,1161,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2008"", ""isbn_13""=>""9781416562252"", ""publisher_name""=>""Simon & Schuster""}}",Bestseller Books,9ce1b21c532aa31d0dc217dbf388904e,https://paytm.com/shop/p/unintended-consequences-how-war-in-iraq-strengthened-america-s-enemies-9781416562252_61036,500
131,Random House Publishing Group,Books | Literature & Fiction | General | The Fiery Cross,IN,"{""Description""=>{""Brand""=>""Random House Publishing Group"", ""Product Code""=>""9780440221661_44120"", ""ISBN-13""=>""9780440221661"", ""ISBN-10""=>""440221668"", ""Authored By""=>""Diana Gabaldon"", ""Publication Year""=>""2005"", ""Imprint""=>""Dell Books"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780440221661_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,958,8095,The Fiery Cross,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13748775,827,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2005"", ""publisher_name""=>""Random House Publishing Group""}}",Bestseller Books,0b368a54d20da22a2b14353c358701de,https://paytm.com/shop/p/the-fiery-cross-9780440221661_44120,500
69,Pocket Books,Books | Literature & Fiction | Literature | Angels And Demons,IN,"{""Description""=>{""Brand""=>""Pocket Books"", ""Product Code""=>""9781416578741_44120"", ""ISBN-13""=>""9781416578741"", ""ISBN-10""=>""1416578749"", ""Authored By""=>""Dan Brown"", ""Language""=>""English"", ""Publication Year""=>""2009"", ""Publisher Name""=>""Pocket Books"", ""No. Of Pages""=>""713"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781416578741_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,503,4754,Angels And Demons,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13646610,434,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2009"", ""publisher_name""=>""Pocket Books""}}",Bestseller Books,cd260c686207fe410e4bcfc4940946ee,https://paytm.com/shop/p/angels-and-demons-9781416578741_44120,500
40,Random House Publishing Group,Books | Literature & Fiction | Fantasy | Mr. Twilight,IN,"{""Description""=>{""Brand""=>""Random House Publishing Group"", ""Product Code""=>""9780345423382_20822"", ""ISBN-13""=>""9780345423382"", ""ISBN-10""=>""345423380"", ""Authored By""=>""Michael Reaves"", ""Publication Year""=>""2006"", ""Imprint""=>""Del Rey"", ""Binding""=>""Others"", ""Languages""=>""English"", ""ISBN 13""=>""9780345423382""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",10%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780345423382_20822/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,399,8095,Mr. Twilight,"[{""name"":""A1"",""id"":44120,""offer_text"":null,""offer_price"":388,""totalScore"":-388,""product_id"":10052576,""url"":""https://catalog.paytm.com/v1/p/ten-violin-sonatas-nos-1-5-kalmus-9780345423382_44120"",""seourl"":""https://catalog.paytm.com/v1/p/ten-violin-sonatas-nos-1-5-kalmus-9780345423382_44120"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",48374849,359,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2006"", ""isbn_13""=>""9780345423382"", ""publisher_name""=>""Random House Publishing Group""}}",Bestseller Books,87b4c4a893d5ec81c16382c2dd773e66,https://paytm.com/shop/p/mr-twilight-9780345423382_20822,500
140,"",Books | Literature & Fiction | General | The Girl From The Train,IN,"{""Description""=>{""Product Code""=>""9780529102379_95907"", ""ISBN-13""=>""9780529102379"", ""ISBN-10""=>""529102374"", ""Authored By""=>""Irma Joubert"", ""Publication Year""=>""2016"", ""Publisher Name""=>""Harper Collins"", ""No. Of Pages""=>""384"", ""Imprint""=>""Thomas Nelson"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",35%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780529102379_95907/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,399,439730,The Girl From The Train,"[{""name"":""Starmark "",""id"":20822,""offer_text"":null,""offer_price"":359,""totalScore"":-359,""product_id"":48374046,""url"":""https://catalog.paytm.com/v1/p/the-girl-from-the-train-9780529102379_20822"",""seourl"":""https://catalog.paytm.com/v1/p/the-girl-from-the-train-9780529102379_20822"",""exist"":true,""applied"":false},{""name"":""Booknest"",""id"":21345,""offer_text"":null,""offer_price"":399,""totalScore"":-399,""product_id"":51087656,""url"":""https://catalog.paytm.com/v1/p/the-girl-from-the-train-9780529102379_21345"",""seourl"":""https://catalog.paytm.com/v1/p/the-girl-from-the-train-9780529102379_21345"",""exist"":true,""applied"":false},{""name"":""Patiha Business Solutions Private Limited"",""id"":225808,""offer_text"":null,""offer_price"":399,""totalScore"":-399,""product_id"":48755144,""url"":""https://catalog.paytm.com/v1/p/the-girl-from-the-train-9780529102379_225808"",""seourl"":""https://catalog.paytm.com/v1/p/the-girl-from-the-train-9780529102379_225808"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",44284342,259,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2016"", ""publisher_name""=>""Harper Collins""}}",Bestseller Books,2ab4fb4cc622ebf2798c07b72eee6695,https://paytm.com/shop/p/the-girl-from-the-train-9780529102379_95907,500
63,Harper Collins Publishers India,Books | Literature & Fiction | General | Mujhse Bura Kaun,IN,"{""Description""=>{""Brand""=>""Harper Collins Publishers India"", ""Product Code""=>""9789351777229_225808"", ""ISBN-13""=>""9789351777229"", ""ISBN-10""=>""9351777227"", ""Authored By""=>""Surender Mohan Pathak"", ""Publication Year""=>""2016"", ""Publisher Name""=>""Harper Collins Publishers India"", ""No. Of Pages""=>""336"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""Hindi"", ""Imprint""=>""Harper Hindi""}, ""Shipping Details""=>{""Estimated Arrival""=>""14 - 17 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",45%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9789351777229_225808/0x1920/70/2.jpg,2016-05-18 08:01:18 +0000,140,5789,Mujhse Bura Kaun  + 1 Notepad as freebie,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",45052399,77,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""Hindi"", ""publication_year""=>""2016"", ""publisher_name""=>""Harper Collins Publishers India"", ""imprint""=>""Harper Hindi""}}",Bestseller Books,494230661d819825f11bfe508de4f9c8,https://paytm.com/shop/p/mujhse-bura-kaun-9789351777229_225808,500
57,Simon & Schuster,Books | Children & Teens | Children | Others | Star Trek:The Original Series:Allegian,IN,"{""Description""=>{""Brand""=>""Simon & Schuster"", ""Product Code""=>""9781476700229_44120"", ""ISBN-13""=>""9781476700229"", ""ISBN-10""=>""9781476700229"", ""Authored By""=>""George Lll David R."", ""Language""=>""English"", ""Publication Year""=>""2013"", ""Publisher Name""=>""Simon & Schuster"", ""No. Of Pages""=>""375"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781476700229_44120/0x1920/70/0.jpeg,2016-05-18 08:01:18 +0000,420,4226,Star Trek:The Original Series:Allegian,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13716364,363,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2013"", ""publisher_name""=>""Simon & Schuster""}}",Bestseller Books,02fee38c8d867d642e45f9e5645e7ce1,https://paytm.com/shop/p/star-trek-the-original-series-allegian-9781476700229_44120,500
297,Simon & Schuster,Books | Literature & Fiction | Literature | The Used World,IN,"{""Description""=>{""Brand""=>""Simon & Schuster"", ""Product Code""=>""9780743247795_191287"", ""ISBN-10""=>""743247795"", ""Language""=>""English"", ""Edition""=>""2"", ""Publication Year""=>""2008"", ""Publisher Name""=>""Simon & Schuster"", ""No. Of Pages""=>""320"", ""Weight""=>""318 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780743247795""}, ""Shipping Details""=>{""Estimated Arrival""=>""14 - 17 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",32%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780743247795_191287/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,929,4226,The Used World,"[{""name"":""Friends Book Zone"",""id"":218203,""offer_text"":null,""offer_price"":915,""totalScore"":-915,""product_id"":48299323,""url"":""https://catalog.paytm.com/v1/p/the-used-world-9780743247795_218203"",""seourl"":""https://catalog.paytm.com/v1/p/the-used-world-9780743247795_218203"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",38731565,632,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2008"", ""isbn_13""=>""9780743247795"", ""publisher_name""=>""Vsp International Science Publishers""}}",Bestseller Books,860d399086898bc5d8a65690ea26bb55,https://paytm.com/shop/p/the-used-world-9780743247795_191287,500
108,Crown/Archetype,Books | Literature & Fiction | General | Fourth Comings,IN,"{""Description""=>{""Brand""=>""Crown/Archetype"", ""Product Code""=>""9780307346513_44120"", ""ISBN-13""=>""9780307346513"", ""ISBN-10""=>""030734651X"", ""Authored By""=>""Megan Mccafferty"", ""Publication Year""=>""2008"", ""Imprint""=>""Broadway"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780307346513_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,787,135303,Fourth Comings,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",12583197,679,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2008""}}",Bestseller Books,159224827b6a43e3ed5de5a7c28b144b,https://paytm.com/shop/p/fourth-comings-a-jessica-darling-novel-9780307346513_44120,500
70,Hodder & Stoughton,Books | Literature & Fiction | Literature | Love Story,IN,"{""Description""=>{""Brand""=>""Hodder & Stoughton"", ""Product Code""=>""9781444776966_95913"", ""ISBN-13""=>""9781444776966"", ""ISBN-10""=>""1444776967"", ""Authored By""=>""Erich Segal"", ""Publication Year""=>""2012"", ""Publisher Name""=>""Hodder & Stoughton"", ""No. Of Pages""=>""216"", ""Weight""=>""220 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",35%%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781444776966_95913/0x1920/70/1.jpg,https://assetscdn.paytm.com/images/catalog/product/9/97/9781444776966_95913/0x1920/70/0.jpeg,2016-05-18 08:01:18 +0000,199,4984,Love Story,"[{""name"":""NSGlobal"",""id"":95907,""offer_text"":null,""offer_price"":129,""totalScore"":-129,""product_id"":23071407,""url"":""https://catalog.paytm.com/v1/p/love-story-9781444776966_95907"",""seourl"":""https://catalog.paytm.com/v1/p/love-story-9781444776966_95907"",""exist"":true,""applied"":false},{""name"":""GS RETAIL"",""id"":97246,""offer_text"":null,""offer_price"":129,""totalScore"":-129,""product_id"":23082148,""url"":""https://catalog.paytm.com/v1/p/love-story-9781444776966_97246"",""seourl"":""https://catalog.paytm.com/v1/p/love-story-9781444776966_97246"",""exist"":true,""applied"":false},{""name"":""Crosswords BookStores Limited"",""id"":56252,""offer_text"":null,""offer_price"":143,""totalScore"":-143,""product_id"":38492829,""url"":""https://catalog.paytm.com/v1/p/love-story-9781444776966_56252"",""seourl"":""https://catalog.paytm.com/v1/p/love-story-9781444776966_56252"",""exist"":true,""applied"":false},{""name"":""Book Place"",""id"":191287,""offer_text"":null,""offer_price"":196,""totalScore"":-196,""product_id"":38792500,""url"":""https://catalog.paytm.com/v1/p/love-story-9781444776966_191287"",""seourl"":""https://catalog.paytm.com/v1/p/love-story-9781444776966_191287"",""exist"":true,""applied"":false},{""name"":""KOHLI BOOK DISTRIBUTORS"",""id"":67685,""offer_text"":null,""offer_price"":199,""totalScore"":-199,""product_id"":22257170,""url"":""https://catalog.paytm.com/v1/p/love-story-9781444776966_67685"",""seourl"":""https://catalog.paytm.com/v1/p/love-story-9781444776966_67685"",""exist"":true,""applied"":false},{""name"":""Vision A Ray"",""id"":38831,""offer_text"":null,""offer_price"":285,""totalScore"":-285,""product_id"":46462881,""url"":""https://catalog.paytm.com/v1/p/love-story-9781444776966_38831"",""seourl"":""https://catalog.paytm.com/v1/p/love-story-9781444776966_38831"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",23103588,129,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2012"", ""browse_by_author""=>""Erich Segal"", ""publisher_name""=>""Hodder & Stoughton""}}",Bestseller Books,394132b5cdd4feb29f49d2f851836390,https://paytm.com/shop/p/love-story-9781444776966_95913,500
63,Avon Books,Books | Literature & Fiction | General | Every Scandalous Secret,IN,"{""Description""=>{""Brand""=>""Avon Books"", ""Product Code""=>""9780061783456_44120"", ""ISBN-13""=>""9780061783456"", ""ISBN-10""=>""61783455"", ""Authored By""=>""Callen Gayle"", ""Language""=>""English"", ""Publication Year""=>""2011"", ""Publisher Name""=>""Avon Books"", ""No. Of Pages""=>""373"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780061783456_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,462,8446,Every Scandalous Secret,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",10045965,399,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2011"", ""publisher_name""=>""CRC Press""}}",Bestseller Books,238717f3d86dd46557ecaeecc1f28b64,https://paytm.com/shop/p/every-scandalous-secret-9780061783456_44120,500
0,"",Books | Literature & Fiction | Others | The Judas Strain,IN,"{""Description""=>{""Product Code""=>""9781409117490_21345"", ""Publisher""=>""Orion Publishing Group"", ""Publication Year""=>""2010"", ""Number Of Pages""=>""608"", ""ISBN-10""=>""1409117499"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781409117490""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781409117490_21345/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,399,439730,The Judas Strain,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",51087067,399,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2010"", ""isbn_13""=>""9781409117490"", ""publisher_name""=>""Orion Publishing Group""}}",Bestseller Books,f7fd555ea97b734667e553de23856705,https://paytm.com/shop/p/the-judas-strain-9781409117490_21345,500
83,"",Books | Literature & Fiction | General | The Committed Sin,IN,"{""Description""=>{""Product Code""=>""9789384027537_21893"", ""ISBN-13""=>""9789384027537"", ""ISBN-10""=>""9384027537"", ""Authored By""=>""Leema Dhar"", ""Publication Year""=>""2016"", ""Publisher Name""=>""Leadstart Publishing"", ""No. Of Pages""=>""263"", ""Imprint""=>""Frog Books"", ""Weight""=>""283 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",30%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9789384027537_21893/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,275,439730,The Committed Sin,"[{""name"":""Repro India Limited"",""id"":74308,""offer_text"":null,""offer_price"":275,""totalScore"":-275,""product_id"":48756721,""url"":""https://catalog.paytm.com/v1/p/the-committed-sin-9789384027537_74308"",""seourl"":""https://catalog.paytm.com/v1/p/the-committed-sin-9789384027537_74308"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",48269743,192,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2016"", ""publisher_name""=>""Leadstart Publishing""}}",Bestseller Books,95105ec42a28e179e39450cec79ce11c,https://paytm.com/shop/p/the-committed-sin-9789384027537_21893,283
